#Parameters = {D=5; L=135.5; R_=5; eps=4; gap=20; sig=0.1; zg=600}
#"Time / ns"	"o3,2 [Real Part]"
#------------------------------
0.00000000000000	0.00000000000000
0.0023310424294323	0.00000000000000
0.0046620848588645	0.00000000000000
0.0069931275211275	0.00000000000000
0.0093241697177291	0.00000000000000
0.011655212379992	0.00000000000000
0.013986255042255	0.00000000000000
0.016317296773195	0.00000000000000
0.018648339435458	0.00000000000000
0.020979382097721	0.00000000000000
0.023310424759984	0.00000000000000
0.025641467422247	0.00000000000000
0.027972510084510	0.00000000000000
0.030303552746773	0.00000000000000
0.032634593546391	0.00000000000000
0.034965638071299	0.00000000000000
0.037296678870916	0.00000000000000
0.039627723395824	0.00000000000000
0.041958764195442	0.00000000000000
0.044289808720350	0.00000000000000
0.046620849519968	0.00000000000000
0.048951890319586	0.00000000000000
0.051282934844494	0.00000000000000
0.053613975644112	0.00000000000000
0.055945020169020	0.00000000000000
0.058276060968637	0.00000000000000
0.060607105493546	0.00000000000000
0.062938146293163	0.00000000000000
0.065269187092781	0.00000000000000
0.067600235342979	0.00000000000000
0.069931276142597	0.00000000000000
0.072262316942215	0.00000000000000
0.074593357741833	0.00000000000000
0.076924398541451	0.00000000000000
0.079255446791649	0.00000000000000
0.081586487591267	0.00000000000000
0.083917528390884	0.00000000000000
0.086248569190502	0.00000000000000
0.088579617440701	0.00000000000000
0.090910658240318	0.00000000000000
0.093241699039936	0.00000000000000
0.095572739839554	0.00000000000000
0.097903780639172	0.00000000000000
0.10023482888937	0.00000000000000
0.10256586968899	0.00000000000000
0.10489691048861	0.00000000000000
0.10722795128822	0.00000000000000
0.10955899953842	0.00000000000000
0.11189004033804	0.00000000000000
0.11422108113766	0.00000000000000
0.11655212193727	0.00000000000000
0.11888316273689	0.00000000000000
0.12121421098709	0.00000000000000
0.12354525178671	0.00000000000000
0.12587629258633	0.00000000000000
0.12820734083652	0.00000000000000
0.13053837418556	0.00000000000000
0.13286942243576	0.00000000000000
0.13520047068596	0.00000000000000
0.13753150403500	0.00000000000000
0.13986255228519	0.00000000000000
0.14219358563423	0.00000000000000
0.14452463388443	0.00000000000000
0.14685568213463	0.00000000000000
0.14918671548367	0.00000000000000
0.15151776373386	0.00000000000000
0.15384879708290	0.00000000000000
0.15617984533310	0.00000000000000
0.15851089358330	0.00000000000000
0.16084192693233	0.00000000000000
0.16317297518253	0.00000000000000
0.16550400853157	0.00000000000000
0.16783505678177	0.00000000000000
0.17016610503197	0.00000000000000
0.17249713838100	0.00000000000000
0.17482818663120	0.00000000000000
0.17715923488140	0.00000000000000
0.17949026823044	0.00000000000000
0.18182131648064	0.00000000000000
0.18415234982967	0.00000000000000
0.18648339807987	0.00000000000000
0.18881444633007	0.00000000000000
0.19114547967911	0.00000000000000
0.19347652792931	0.00000000000000
0.19580756127834	0.00000000000000
0.19813860952854	0.00000000000000
0.20046965777874	0.00000000000000
0.20280069112778	0.00000000000000
0.20513173937798	0.00000000000000
0.20746278762817	0.00000000000000
0.20979382097721	0.00000000000000
0.21212486922741	0.00000000000000
0.21445590257645	0.00000000000000
0.21678695082664	0.00000000000000
0.21911799907684	0.00000000000000
0.22144903242588	0.00000000000000
0.22378008067608	0.00000000000000
0.22611111402512	0.00000000000000
0.22844216227531	0.00000000000000
0.23077321052551	0.00000000000000
0.23310424387455	0.00000000000000
0.23543529212475	0.00000000000000
0.23776632547379	0.00000000000000
0.24009737372398	0.00000000000000
0.24242842197418	0.00000000000000
0.24475945532322	0.00000000000000
0.24709050357342	0.00000000000000
0.24942155182362	0.00000000000000
0.25175258517265	0.00000000000000
0.25408363342285	0.00000000000000
0.25641468167305	0.00000000000000
0.25874570012093	0.00000000000000
0.26107674837112	0.00000000000000
0.26340779662132	0.00000000000000
0.26573884487152	0.00000000000000
0.26806989312172	0.00000000000000
0.27040094137192	0.00000000000000
0.27273195981979	0.00000000000000
0.27506300806999	0.00000000000000
0.27739405632019	0.00000000000000
0.27972510457039	0.00000000000000
0.28205615282059	0.00000000000000
0.28438717126846	0.00000000000000
0.28671821951866	0.00000000000000
0.28904926776886	0.00000000000000
0.29138031601906	0.00000000000000
0.29371136426926	0.00000000000000
0.29604238271713	0.00000000000000
0.29837343096733	0.00000000000000
0.30070447921753	0.00000000000000
0.30303552746773	0.00000000000000
0.30536657571793	0.00000000000000
0.30769759416580	0.00000000000000
0.31002864241600	0.00000000000000
0.31235969066620	0.00000000000000
0.31469073891640	0.00000000000000
0.31702178716660	0.00000000000000
0.31935280561447	0.00000000000000
0.32168385386467	0.00000000000000
0.32401490211487	0.00000000000000
0.32634595036507	0.00000000000000
0.32867699861526	0.00000000000000
0.33100801706314	0.00000000000000
0.33333906531334	0.00000000000000
0.33567011356354	0.00000000000000
0.33800116181374	0.00000000000000
0.34033221006393	0.00000000000000
0.34266325831413	0.00000000000000
0.34499427676201	0.00000000000000
0.34732532501221	0.00000000000000
0.34965637326241	0.00000000000000
0.35198742151260	0.00000000000000
0.35431846976280	0.00000000000000
0.35664948821068	0.00000000000000
0.35898053646088	0.00000000000000
0.36131158471107	0.00000000000000
0.36364263296127	0.00000000000000
0.36597368121147	0.00000000000000
0.36830469965935	0.00000000000000
0.37063574790955	0.00000000000000
0.37296679615974	0.00000000000000
0.37529784440994	0.00000000000000
0.37762889266014	0.00000000000000
0.37995991110802	0.00000000000000
0.38229095935822	0.00000000000000
0.38462200760841	0.00000000000000
0.38695305585861	0.00000000000000
0.38928410410881	0.00000000000000
0.39161512255669	0.00000000000000
0.39394617080688	0.00000000000000
0.39627721905708	0.00000000000000
0.39860826730728	0.00000000000000
0.40093931555748	0.00000000000000
0.40327033400536	0.00000000000000
0.40560138225555	0.00000000000000
0.40793243050575	0.00000000000000
0.41026347875595	0.00000000000000
0.41259452700615	0.00000000000000
0.41492557525635	0.00000000000000
0.41725659370422	0.00000000000000
0.41958764195442	0.00000000000000
0.42191869020462	0.00000000000000
0.42424973845482	0.00000000000000
0.42658078670502	0.00000000000000
0.42891180515289	0.00000000000000
0.43124285340309	0.00000000000000
0.43357390165329	0.00000000000000
0.43590494990349	0.00000000000000
0.43823599815369	0.00000000000000
0.44056701660156	0.00000000000000
0.44289806485176	0.00000000000000
0.44522911310196	0.00000000000000
0.44756016135216	0.00000000000000
0.44989120960236	0.00000000000000
0.45222222805023	0.00000000000000
0.45455327630043	0.00000000000000
0.45688432455063	0.00000000000000
0.45921537280083	0.00000000000000
0.46154642105103	0.00000000000000
0.46387743949890	0.00000000000000
0.46620848774910	0.00000000000000
0.46853953599930	0.00000000000000
0.47087058424950	0.00000000000000
0.47320163249969	0.00000000000000
0.47553265094757	0.00000000000000
0.47786369919777	0.00000000000000
0.48019474744797	0.00000000000000
0.48252579569817	0.00000000000000
0.48485684394836	0.00000000000000
0.48718789219856	0.00000000000000
0.48951891064644	0.00000000000000
0.49184995889664	0.00000000000000
0.49418100714684	2.6532090956269e-37
0.49651205539703	7.6996610862723e-37
0.49884310364723	2.7929534840882e-36
0.50117415189743	4.6738000489270e-36
0.50350517034531	9.4505957591895e-36
0.50583618879318	1.6034768919900e-35
0.50816726684570	2.8796793393358e-35
0.51049828529358	4.9055279106641e-35
0.51282936334610	8.3429689879717e-35
0.51516038179398	1.4057581969084e-34
0.51749140024185	2.3636064396392e-34
0.51982247829437	3.9527241917372e-34
0.52215349674225	6.5944227482447e-34
0.52448457479477	1.0933732134479e-33
0.52681559324265	1.8088418908377e-33
0.52914667129517	2.9806975356312e-33
0.53147768974304	4.8964702904724e-33
0.53380870819092	8.0165893539638e-33
0.53613978624344	1.3083299144426e-32
0.53847080469131	2.1284125197362e-32
0.54080188274384	3.4517039793393e-32
0.54313290119171	5.5801110624142e-32
0.54546391963959	8.9931389266227e-32
0.54779499769211	1.4448907372101e-31
0.55012601613998	2.3143859234498e-31
0.55245709419250	3.6958957685051e-31
0.55478811264038	5.8843441642841e-31
0.55711913108826	9.3407320184137e-31
0.55945020914078	1.4783548279388e-30
0.56178122758865	2.3329280302803e-30
0.56411230564117	3.6707856104992e-30
0.56644332408905	5.7591884343961e-30
0.56877434253693	9.0098576301261e-30
0.57110542058945	1.4055245645776e-29
0.57343643903732	2.1864128721453e-29
0.57576751708984	3.3916297386874e-29
0.57809853553772	5.2465780303415e-29
0.58042955398560	8.0936501744738e-29
0.58276063203812	1.2451507831978e-28
0.58509165048599	1.9103698748840e-28
0.58742272853851	2.9230717471502e-28
0.58975374698639	4.4606328626857e-28
0.59208476543427	6.7888573131288e-28
0.59441584348679	1.0305007871815e-27
0.59674686193466	1.5601250700226e-27
0.59907793998718	2.3557973153815e-27
0.60140895843506	3.5480652400908e-27
0.60373997688293	5.3300130470216e-27
0.60607105493546	7.9864809601240e-27
0.60840207338333	1.1936598713173e-26
0.61073315143585	1.7795537219356e-26
0.61306416988373	2.6463919868937e-26
0.61539518833160	3.9257000428423e-26
0.61772626638412	5.8090724821368e-26
0.62005728483200	8.5749254353234e-26
0.62238836288452	1.2626833054091e-25
0.62471938133240	1.8548379228682e-25
0.62705039978027	2.7181380850367e-25
0.62938147783279	3.9737241074891e-25
0.63171249628067	5.7955012395981e-25
0.63404357433319	8.4325256881316e-25
0.63637459278107	1.2240638309331e-24
0.63870561122894	1.7727051520312e-24
0.64103668928146	2.5613023804946e-24
0.64336770772934	3.6921841863660e-24
0.64569878578186	5.3101868123504e-24
0.64802980422974	7.6198441418013e-24
0.65036082267761	1.0909330218840e-23
0.65269190073013	1.5583724723866e-23
0.65502291917801	2.2211172380568e-23
0.65735399723053	3.1586684842646e-23
0.65968501567841	4.4820284067053e-23
0.66201603412628	6.3458293622483e-23
0.66434711217880	8.9650091262955e-23
0.66667813062668	1.2637669084143e-22
0.66900920867920	1.7776327953415e-22
0.67134022712708	2.4950617776149e-22
0.67367130517960	3.4945356703199e-22
0.67600232362747	4.8839562564679e-22
0.67833334207535	6.8113446390081e-22
0.68066442012787	9.4793292708863e-22
0.68299543857574	1.3164695569107e-21
0.68532651662827	1.8244714431434e-21
0.68765753507614	2.5232538740755e-21
0.68998855352402	3.4824683451459e-21
0.69231963157654	4.7964499988446e-21
0.69465065002441	6.5927090497140e-21
0.69698172807693	9.0432247481570e-21
0.69931274652481	1.2379479226511e-20
0.70164376497269	1.6912412019637e-20
0.70397484302521	2.3058801795019e-20
0.70630586147308	3.1376198173881e-20
0.70863693952560	4.2608871452651e-20
0.71096795797348	5.7748431855608e-20
0.71329897642136	7.8113211408705e-20
0.71563005447388	1.0545253231761e-19
0.71796107292175	1.4208273294201e-19
0.72029215097427	1.9106516349252e-19
0.72262316942215	2.5643715682971e-19
